id;id_cliente;dt_compra;produto;qtde;delivery;pgto
16648;;19/06/2021;99;2;;cd
16649;2829;19/06/2021;39;2;s;cc
16650;4948;19/06/2021;14;4;s;cc
16651;2426;20/06/2021;71;5;s;cd
16652;605;20/06/2021;72;6;s;d
16653;787;20/06/2021;68;2;n;d
16654;672;20/06/2021;40;3;s;cd
16655;970;20/06/2021;34;2;n;d
16656;127;20/06/2021;60;3;s;cc
16657;;20/06/2021;93;5;n;d
16658;1044;20/06/2021;68;1;s;cd
16659;;20/06/2021;86;4;n;cd
16660;;20/06/2021;104;5;;cc
16661;;20/06/2021;100;6;;cc
16662;;20/06/2021;88;1;;d
16663;4657;20/06/2021;62;1;s;cc
16664;;20/06/2021;96;6;n;cc
16665;1196;20/06/2021;27;2;s;cc
16666;2548;20/06/2021;68;5;n;cd
16667;1212;20/06/2021;11;5;s;cc
16668;2267;21/06/2021;45;6;n;cc
16669;624;21/06/2021;20;1;;cd
16670;;21/06/2021;75;4;n;cd
16671;3533;21/06/2021;54;5;n;cd
16672;4568;21/06/2021;43;6;n;cc
16673;;21/06/2021;102;4;n;d
16674;3074;21/06/2021;55;1;n;cc
16675;;21/06/2021;106;1;n;d
16676;4737;21/06/2021;44;6;;cd
16677;;21/06/2021;77;1;n;d
16678;3525;21/06/2021;58;2;n;cc
16679;4450;21/06/2021;35;6;n;cc
16680;;21/06/2021;81;3;n;d
16681;;22/06/2021;95;2;n;cc
16682;;22/06/2021;90;4;n;cd
16683;;22/06/2021;100;3;n;cc
16684;;22/06/2021;79;1;n;cc
16685;3293;22/06/2021;52;6;n;cc
16686;;22/06/2021;94;4;n;cc
16687;;22/06/2021;107;1;s;d
16688;3394;22/06/2021;44;3;s;d
16689;83;22/06/2021;64;5;n;cc
16690;1572;22/06/2021;5;1;s;d
16691;3269;22/06/2021;56;1;n;cc
16692;3276;22/06/2021;16;5;s;d
16693;;22/06/2021;75;4;n;cc
16694;4467;22/06/2021;70;4;s;cc
16695;3299;22/06/2021;37;2;n;cc
16696;3376;23/06/2021;5;2;s;cc
16697;;23/06/2021;91;2;n;cc
16698;1301;23/06/2021;48;2;s;d
16699;;23/06/2021;107;5;n;cc
16700;779;23/06/2021;71;4;s;cc
16701;2036;23/06/2021;63;1;n;cd
16702;1204;23/06/2021;60;5;;cc
16703;1385;23/06/2021;71;1;s;cc
16704;2919;23/06/2021;40;4;s;cd
16705;1096;23/06/2021;4;5;s;cc
16706;4954;23/06/2021;35;2;s;cc
16707;3126;23/06/2021;73;6;n;cc
16708;;23/06/2021;77;4;n;cc
16709;2728;23/06/2021;55;3;n;cc
16710;360;23/06/2021;53;5;n;cc
16711;4500;23/06/2021;71;4;n;cc
16712;;23/06/2021;108;3;n;cd
16713;;24/06/2021;92;6;n;cd
16714;3163;24/06/2021;20;1;n;cc
16715;1920;24/06/2021;32;1;n;cc
16716;;24/06/2021;90;2;n;d
16717;664;24/06/2021;70;3;n;d
16718;1164;24/06/2021;38;5;n;cc
16719;4623;24/06/2021;59;2;s;cd
16720;;24/06/2021;112;4;n;cd
16721;1739;24/06/2021;52;2;s;cc
16722;4764;24/06/2021;67;5;n;cd
16723;;24/06/2021;114;1;s;cd
16724;4812;24/06/2021;53;3;s;cc
16725;3165;24/06/2021;15;1;s;cc
16726;;25/06/2021;114;1;n;cd
16727;2069;25/06/2021;11;1;s;cd
16728;2690;25/06/2021;48;4;s;d
16729;;25/06/2021;85;6;n;cd
16730;;25/06/2021;93;1;n;cc
16731;;25/06/2021;111;6;;cd
16732;1968;25/06/2021;40;2;n;cc
16733;3023;25/06/2021;38;4;n;cc
16734;;25/06/2021;90;5;n;cc
16735;1579;25/06/2021;68;4;n;cd
16736;3323;25/06/2021;35;1;n;cd
16737;;25/06/2021;81;6;n;d
16738;2486;25/06/2021;24;4;n;d
16739;3428;25/06/2021;29;6;s;d
16740;;25/06/2021;76;2;n;d
16741;2932;25/06/2021;23;2;s;d
16742;4881;26/06/2021;39;1;n;cd
16743;4739;26/06/2021;71;6;s;cc
16744;;26/06/2021;99;3;n;d
16745;842;26/06/2021;23;1;s;d
16746;;26/06/2021;95;1;n;cd
16747;;26/06/2021;92;4;n;d
16748;4704;26/06/2021;16;5;n;d
16749;4507;26/06/2021;74;2;n;cc
16750;2345;26/06/2021;46;1;n;cd
16751;;26/06/2021;105;3;s;d
16752;;26/06/2021;119;3;;cc
16753;;26/06/2021;102;1;s;cc
16754;3160;26/06/2021;7;6;s;cc
16755;3589;26/06/2021;74;3;s;cc
16756;;27/06/2021;93;4;s;d
16757;1306;27/06/2021;65;4;n;cc
16758;;27/06/2021;89;4;s;cc
16759;;27/06/2021;108;6;n;cc
16760;798;27/06/2021;49;4;s;d
16761;2666;27/06/2021;38;3;n;d
16762;4117;27/06/2021;74;3;s;cd
16763;;27/06/2021;110;5;n;cc
16764;;27/06/2021;85;6;;d
16765;;27/06/2021;108;5;;cc
16766;4363;27/06/2021;35;5;s;d
16767;3043;27/06/2021;70;1;n;cc
16768;2740;27/06/2021;23;2;s;cd
16769;1714;27/06/2021;64;2;n;d
16770;;27/06/2021;109;5;s;cc
16771;4359;27/06/2021;72;4;n;cd
16772;;27/06/2021;80;1;;cc
16773;;27/06/2021;115;4;n;cd
16774;;27/06/2021;106;2;n;d
16775;2940;28/06/2021;26;5;n;cd
16776;4531;28/06/2021;44;2;n;d
16777;4937;28/06/2021;50;2;n;d
16778;1734;28/06/2021;25;4;n;cd
16779;;28/06/2021;83;1;;cd
16780;;28/06/2021;118;5;n;cc
16781;4651;28/06/2021;73;5;n;d
16782;3857;28/06/2021;10;6;n;cc
16783;;28/06/2021;117;5;n;cd
16784;1545;28/06/2021;9;4;n;d
16785;;28/06/2021;80;1;n;cd
16786;1069;28/06/2021;72;3;n;cd
16787;2682;28/06/2021;43;3;n;d
16788;3485;28/06/2021;45;3;n;cc
16789;4689;28/06/2021;70;5;n;cc
16790;;28/06/2021;95;3;s;d
16791;1459;29/06/2021;50;3;s;cc
16792;754;29/06/2021;44;2;n;d
16793;3876;29/06/2021;7;5;s;cd
16794;1633;29/06/2021;7;1;n;cc
16795;;29/06/2021;89;2;s;d
16796;3248;29/06/2021;55;3;n;cc
16797;731;29/06/2021;64;2;s;cc
16798;;29/06/2021;103;3;n;d
16799;;29/06/2021;111;1;s;cc
16800;188;29/06/2021;53;1;n;cd
16801;726;29/06/2021;12;6;s;d
16802;4984;29/06/2021;69;1;n;cd
16803;;29/06/2021;95;5;s;d
16804;4030;29/06/2021;27;5;n;cc
16805;2471;29/06/2021;60;3;;d
16806;;29/06/2021;97;5;s;cc
16807;1146;29/06/2021;17;2;s;cd
16808;3256;29/06/2021;39;1;s;cd
16809;441;29/06/2021;20;2;s;cc
16810;2117;29/06/2021;27;1;n;cc
16811;2023;29/06/2021;36;1;n;d
16812;;30/06/2021;78;5;n;cc
16813;3989;30/06/2021;4;1;n;d
16814;;30/06/2021;75;6;n;cd
16815;;30/06/2021;100;3;n;cc
16816;1463;30/06/2021;14;1;n;cd
16817;4568;30/06/2021;1;4;n;d
16818;;30/06/2021;79;4;n;cd
16819;615;30/06/2021;21;2;n;cc
16820;;30/06/2021;75;1;n;cd
16821;3590;30/06/2021;3;5;n;d
16822;608;30/06/2021;72;5;s;d
16823;;30/06/2021;78;6;n;cd
16824;3518;30/06/2021;64;1;s;d
16825;4671;30/06/2021;12;6;n;cd
16826;1421;30/06/2021;52;5;s;cc
16827;3171;01/07/2021;59;2;s;d
16828;;01/07/2021;107;5;s;cc
16829;547;01/07/2021;4;6;n;cd
16830;409;01/07/2021;13;5;s;cc
16831;1319;01/07/2021;41;6;s;d
16832;;01/07/2021;77;3;n;cd
16833;4294;01/07/2021;43;1;n;cd
16834;4046;01/07/2021;35;1;;cc
16835;;01/07/2021;84;1;n;cc
16836;;01/07/2021;109;6;n;cc
16837;1360;01/07/2021;56;2;n;cd
16838;2929;01/07/2021;45;3;n;d
16839;;01/07/2021;85;4;n;d
16840;;01/07/2021;111;4;n;d
16841;2395;01/07/2021;19;2;n;cc
16842;;01/07/2021;105;2;s;cc
16843;1859;01/07/2021;6;4;n;cd
16844;1228;01/07/2021;7;1;s;cc
16845;4804;01/07/2021;23;5;n;d
16846;835;01/07/2021;71;2;s;d
16847;;01/07/2021;93;5;n;d
16848;3414;01/07/2021;7;4;s;cd
16849;3426;01/07/2021;41;6;n;d
16850;632;01/07/2021;18;6;n;cc
16851;;01/07/2021;76;3;n;cc
16852;;01/07/2021;114;6;n;cd
16853;;01/07/2021;85;1;n;cc
16854;4084;01/07/2021;48;1;s;d
16855;;01/07/2021;109;4;;cc
16856;1056;01/07/2021;19;3;s;d
16857;455;01/07/2021;11;5;s;cd
16858;;01/07/2021;90;6;s;d
16859;155;01/07/2021;1;3;s;cd
16860;;01/07/2021;95;2;n;cc
16861;2501;01/07/2021;62;5;s;d
16862;;01/07/2021;102;1;n;cc
16863;4601;01/07/2021;45;4;n;d
16864;3217;01/07/2021;55;1;n;cc
16865;2215;01/07/2021;70;3;n;cd
16866;1114;01/07/2021;44;5;n;cc
16867;4593;01/07/2021;73;3;n;cd
16868;361;01/07/2021;57;2;n;d
16869;1912;01/07/2021;58;3;n;d
16870;2945;02/07/2021;42;1;n;cd
16871;;02/07/2021;91;4;s;d
16872;;02/07/2021;118;5;s;cc
16873;4675;02/07/2021;4;2;s;d
16874;;02/07/2021;94;3;s;cc
16875;240;02/07/2021;49;3;n;cc
16876;1016;02/07/2021;70;6;s;cc
16877;1368;02/07/2021;30;4;n;cc
16878;3791;02/07/2021;69;4;s;d
16879;;02/07/2021;110;6;n;d
16880;;02/07/2021;83;3;;cc
16881;3776;02/07/2021;51;3;s;cd
16882;2277;02/07/2021;69;6;n;cc
16883;;02/07/2021;106;3;s;d
16884;4256;02/07/2021;44;1;n;cd
16885;;02/07/2021;77;5;n;cd
16886;3753;02/07/2021;37;3;n;cc
16887;1060;02/07/2021;8;1;n;cc
16888;;02/07/2021;88;6;n;d
16889;1611;02/07/2021;35;1;n;cd
16890;1198;02/07/2021;25;2;n;cd
16891;97;02/07/2021;62;5;n;cc
16892;3634;02/07/2021;59;3;n;cc
16893;2551;02/07/2021;60;5;n;cc
16894;4350;02/07/2021;5;3;s;cc
16895;3490;02/07/2021;12;5;n;cd
16896;1102;03/07/2021;60;5;s;cc
16897;4857;03/07/2021;30;2;n;cc
16898;;03/07/2021;90;3;s;cc
16899;2137;03/07/2021;36;1;n;d
16900;;03/07/2021;75;2;;cd
16901;2693;03/07/2021;65;4;n;d
16902;;03/07/2021;86;6;n;cd
16903;2435;03/07/2021;19;2;n;cc
16904;;03/07/2021;100;1;n;cc
16905;;03/07/2021;101;3;n;cd
16906;4980;03/07/2021;13;3;n;cc
16907;;03/07/2021;115;2;;d
16908;641;03/07/2021;26;2;n;d
16909;3417;03/07/2021;20;4;n;cd
16910;;03/07/2021;97;1;n;d
16911;;03/07/2021;117;1;n;cc
16912;4057;03/07/2021;72;5;n;d
16913;;03/07/2021;98;5;n;cc
16914;;03/07/2021;75;4;n;cc
16915;4355;04/07/2021;6;1;n;d
16916;2565;04/07/2021;17;3;n;cd
16917;;04/07/2021;103;1;n;d
16918;;04/07/2021;119;5;s;cc
16919;2897;04/07/2021;74;5;s;cc
16920;;04/07/2021;114;4;n;d
16921;4202;04/07/2021;55;1;s;cd
16922;1902;04/07/2021;60;5;n;cd
16923;2284;04/07/2021;73;2;s;cc
16924;296;04/07/2021;6;5;n;cc
16925;26;04/07/2021;70;4;s;d
16926;629;04/07/2021;11;2;n;cc
16927;;04/07/2021;102;1;s;cc
16928;;04/07/2021;105;6;n;cc
16929;2601;04/07/2021;1;6;s;d
16930;;04/07/2021;86;4;n;cc
16931;4946;04/07/2021;40;3;s;cd
16932;3028;04/07/2021;5;6;n;cc
16933;;04/07/2021;76;3;;d
16934;;04/07/2021;85;6;s;cd
16935;3345;04/07/2021;22;6;s;d
16936;2872;04/07/2021;1;4;s;d
16937;;04/07/2021;75;3;s;cc
16938;;04/07/2021;90;2;n;d
16939;2101;04/07/2021;59;1;n;cc
16940;;04/07/2021;99;2;n;d
16941;;04/07/2021;85;3;n;d
16942;1864;04/07/2021;23;5;n;d
16943;4085;04/07/2021;42;6;n;cc
16944;2789;05/07/2021;63;2;n;d
16945;1127;05/07/2021;62;5;n;cd
16946;4296;05/07/2021;61;5;n;cc
16947;;05/07/2021;84;3;n;cc
16948;2735;05/07/2021;2;1;n;cd
16949;;05/07/2021;78;5;n;d
16950;;05/07/2021;108;1;s;d
16951;3047;05/07/2021;49;1;n;cc
16952;2104;05/07/2021;43;4;s;cc
16953;3236;05/07/2021;21;6;n;cd
16954;766;05/07/2021;8;5;s;cd
16955;;05/07/2021;75;6;s;d
16956;;05/07/2021;109;1;s;cc
16957;2388;05/07/2021;33;3;n;cd
16958;;05/07/2021;90;1;s;cc
16959;3221;05/07/2021;41;2;s;cd
16960;1156;05/07/2021;50;3;n;d
16961;373;06/07/2021;58;2;n;d
16962;4650;06/07/2021;48;2;;d
16963;4119;06/07/2021;63;6;n;d
16964;313;06/07/2021;70;5;n;cc
16965;476;06/07/2021;22;1;n;cc
16966;467;06/07/2021;60;5;n;d
16967;;06/07/2021;85;4;n;cd
16968;4232;06/07/2021;4;6;n;cc
16969;;06/07/2021;104;4;n;d
16970;;06/07/2021;100;4;s;d
16971;;06/07/2021;86;4;n;cc
16972;2930;06/07/2021;35;4;s;d
16973;4478;06/07/2021;6;1;n;cc
16974;235;06/07/2021;65;1;s;d
16975;;06/07/2021;91;2;n;cc
16976;2175;06/07/2021;38;3;s;cc
16977;3466;06/07/2021;16;4;n;cc
16978;1878;06/07/2021;34;1;n;d
16979;;06/07/2021;97;4;n;cc
16980;2550;06/07/2021;53;5;n;d
16981;;06/07/2021;109;5;n;cc
16982;;07/07/2021;118;2;s;cd
16983;475;07/07/2021;17;4;;cc
16984;;07/07/2021;110;3;s;d
16985;;07/07/2021;119;3;s;cd
16986;;07/07/2021;98;6;s;cd
16987;;07/07/2021;100;1;s;cc
16988;3528;07/07/2021;62;2;n;cd
16989;3972;07/07/2021;36;2;s;cd
16990;2346;07/07/2021;70;1;n;cc
16991;1679;07/07/2021;22;3;s;cd
16992;1607;07/07/2021;47;2;n;cc
16993;3396;07/07/2021;10;3;s;cc
16994;4755;07/07/2021;53;2;n;d
16995;4454;07/07/2021;73;5;s;cd
16996;;07/07/2021;107;2;s;cd
16997;;07/07/2021;77;4;n;cd
16998;4518;07/07/2021;55;2;s;cd
16999;;07/07/2021;76;6;n;cc
17000;3710;07/07/2021;14;6;s;cc
17001;;07/07/2021;115;2;n;cc
17002;;07/07/2021;98;6;;cc
17003;601;07/07/2021;52;1;n;d
17004;1295;08/07/2021;29;2;n;d
17005;3571;08/07/2021;43;3;n;cd
17006;;08/07/2021;93;4;n;cd
17007;1089;08/07/2021;9;4;n;cd
17008;754;08/07/2021;19;2;n;cc
17009;988;08/07/2021;49;5;;d
17010;3671;08/07/2021;46;5;n;d
17011;;08/07/2021;87;3;n;cd
17012;;08/07/2021;107;2;n;d
17013;4572;08/07/2021;66;2;n;cd
17014;3186;08/07/2021;38;4;n;d
17015;3830;08/07/2021;28;5;n;cc
17016;711;08/07/2021;18;1;n;cd
17017;2071;08/07/2021;30;4;n;cc
17018;;08/07/2021;93;6;n;cd
17019;1457;08/07/2021;53;3;n;cc
17020;;08/07/2021;98;6;s;cc
17021;3073;08/07/2021;60;6;s;cc
17022;4725;08/07/2021;36;2;n;d
17023;;08/07/2021;109;6;s;cc
17024;1110;08/07/2021;55;1;n;d
17025;3364;08/07/2021;3;3;s;cc
17026;;09/07/2021;119;2;n;cd
17027;345;09/07/2021;21;2;s;d
17028;;09/07/2021;88;2;n;cc
17029;;09/07/2021;86;6;s;d
17030;1148;09/07/2021;50;5;n;cd
17031;;09/07/2021;117;5;s;cc
17032;;09/07/2021;78;1;n;cd
17033;2987;09/07/2021;63;1;s;d
17034;;09/07/2021;89;6;n;d
17035;4447;09/07/2021;60;4;;d
17036;1336;09/07/2021;7;1;s;cd
17037;2668;09/07/2021;62;3;s;cc
17038;;09/07/2021;116;6;s;cc
17039;734;09/07/2021;39;2;s;d
17040;;09/07/2021;76;3;n;cc
17041;2892;09/07/2021;15;2;n;cc
17042;678;09/07/2021;59;3;n;d
17043;3440;10/07/2021;62;1;n;d
17044;698;10/07/2021;12;6;n;d
17045;2181;10/07/2021;28;5;n;cd
17046;3435;10/07/2021;59;1;n;cd
17047;1313;10/07/2021;2;6;n;d
17048;;10/07/2021;87;6;n;cc
17049;;10/07/2021;98;2;n;d
17050;1787;10/07/2021;25;1;n;cc
17051;3189;10/07/2021;46;4;n;cc
17052;825;10/07/2021;43;1;s;cc
17053;;10/07/2021;75;6;n;cc
17054;4411;10/07/2021;22;4;s;cd
17055;;10/07/2021;117;3;n;cd
17056;;10/07/2021;93;2;s;d
17057;627;10/07/2021;71;2;s;cc
17058;;10/07/2021;93;1;s;d
17059;2247;10/07/2021;9;1;n;cd
17060;;10/07/2021;81;1;s;cc
17061;3496;10/07/2021;62;5;s;cc
17062;;10/07/2021;93;1;n;d
17063;3876;10/07/2021;47;6;n;cc
17064;1847;11/07/2021;36;5;;cd
17065;;11/07/2021;93;2;n;d
17066;742;11/07/2021;72;6;n;cd
17067;269;11/07/2021;65;5;n;cd
17068;1953;11/07/2021;73;5;n;cc
17069;;11/07/2021;82;3;n;cd
17070;;11/07/2021;111;1;n;cd
17071;3394;11/07/2021;4;1;n;cc
17072;;11/07/2021;107;5;s;cc
17073;;11/07/2021;98;3;n;cc
17074;1584;11/07/2021;73;1;s;cc
17075;3521;11/07/2021;68;5;n;d
17076;3903;11/07/2021;29;4;s;cc
17077;;11/07/2021;83;5;n;d
17078;1767;11/07/2021;12;5;s;d
17079;;11/07/2021;112;2;n;d
17080;;11/07/2021;109;1;n;cc
17081;2563;11/07/2021;11;4;n;cc
17082;;11/07/2021;94;6;n;cc
17083;402;11/07/2021;56;4;n;cc
17084;895;11/07/2021;22;2;s;cc
17085;;12/07/2021;111;3;;cd
17086;679;12/07/2021;52;3;s;cc
17087;3637;12/07/2021;13;1;s;d
17088;;12/07/2021;111;3;s;d
17089;;12/07/2021;88;6;s;d
17090;4560;12/07/2021;6;2;n;cd
17091;1361;12/07/2021;12;4;s;cc
17092;1564;12/07/2021;71;1;n;cc
17093;2053;12/07/2021;8;5;s;cc
17094;;12/07/2021;93;1;n;d
17095;3304;12/07/2021;46;2;s;cc
17096;;12/07/2021;86;5;n;cd
17097;3320;12/07/2021;6;1;;cc
17098;537;12/07/2021;46;6;s;cc
17099;362;12/07/2021;8;2;n;d
17100;2214;12/07/2021;6;2;s;cd
17101;787;12/07/2021;11;5;n;cd
17102;4484;12/07/2021;4;6;s;d
17103;;12/07/2021;79;6;n;d
17104;;12/07/2021;119;1;;d
17105;;12/07/2021;104;5;n;cd
17106;3297;12/07/2021;50;2;n;cd
17107;1715;12/07/2021;66;3;n;d
17108;;12/07/2021;94;6;n;cc
17109;1350;12/07/2021;30;3;n;cc
17110;;13/07/2021;96;4;n;cd
17111;;13/07/2021;80;3;;cc
17112;1063;13/07/2021;72;3;n;cc
17113;3759;13/07/2021;52;1;n;cd
17114;4836;13/07/2021;41;1;n;cc
17115;1187;13/07/2021;52;5;n;cc
17116;;13/07/2021;94;6;n;cd
17117;2184;13/07/2021;5;2;n;cc
17118;;13/07/2021;109;1;n;d
17119;;13/07/2021;108;3;n;cc
17120;1793;13/07/2021;9;3;n;d
17121;4994;13/07/2021;53;4;n;cc
17122;3345;13/07/2021;40;5;s;cc
17123;;13/07/2021;104;2;s;cc
17124;;13/07/2021;113;1;n;cc
17125;2069;14/07/2021;74;1;s;cd
17126;740;14/07/2021;24;1;n;d
17127;3880;14/07/2021;12;3;s;cc
17128;3905;14/07/2021;49;4;n;cc
17129;3254;14/07/2021;5;4;s;cd
17130;;14/07/2021;96;2;n;cd
17131;;14/07/2021;109;4;s;d
17132;;14/07/2021;106;5;n;cc
17133;2011;14/07/2021;22;5;s;d
17134;;14/07/2021;115;6;n;d
17135;;14/07/2021;111;5;s;d
17136;1706;14/07/2021;52;1;n;d
17137;3305;14/07/2021;19;5;;cc
17138;;14/07/2021;107;5;s;cd
17139;366;14/07/2021;40;5;s;cd
17140;952;14/07/2021;3;6;s;cd
17141;;14/07/2021;76;1;s;cd
17142;600;14/07/2021;70;1;n;cc
17143;;14/07/2021;80;3;n;d
17144;;14/07/2021;108;3;n;cc
17145;;14/07/2021;113;3;n;cd
17146;917;14/07/2021;22;1;n;d
17147;4849;14/07/2021;41;3;n;cc
17148;;14/07/2021;89;4;n;d
17149;;15/07/2021;107;3;n;cc
17150;;15/07/2021;106;4;n;cc
17151;1841;15/07/2021;16;2;n;cc
17152;;15/07/2021;85;4;n;d
17153;;15/07/2021;119;3;n;cd
17154;;15/07/2021;105;6;s;cc
17155;4231;15/07/2021;14;4;n;cd
17156;;15/07/2021;110;4;s;cd
17157;3969;15/07/2021;69;5;n;d
17158;;15/07/2021;111;1;s;cc
17159;1746;15/07/2021;58;3;s;cc
17160;3024;15/07/2021;34;2;s;cc
17161;2652;15/07/2021;49;6;n;cd
17162;;15/07/2021;112;5;s;cc
17163;;15/07/2021;99;1;s;cc
17164;479;15/07/2021;57;4;n;cc
17165;;15/07/2021;110;3;n;cd
17166;570;15/07/2021;52;4;;cc
17167;3899;15/07/2021;12;3;n;cd
17168;;15/07/2021;77;3;n;cd
17169;4865;15/07/2021;54;1;n;cd
17170;;15/07/2021;83;2;n;cd
17171;2193;15/07/2021;49;1;n;d
17172;2995;15/07/2021;20;2;n;d
17173;2723;16/07/2021;22;2;n;cd
17174;4439;16/07/2021;13;1;s;cc
17175;;16/07/2021;97;5;n;cd
17176;;16/07/2021;86;6;s;d
17177;;16/07/2021;103;6;n;cc
17178;2938;16/07/2021;28;6;s;cc
17179;;16/07/2021;91;5;n;cd
17180;;16/07/2021;82;4;s;cc
17181;;16/07/2021;93;5;n;cd
17182;;16/07/2021;81;2;n;cc
17183;1953;16/07/2021;55;6;n;cc
17184;;16/07/2021;111;1;n;cc
17185;4922;16/07/2021;1;3;n;cc
17186;;16/07/2021;109;2;s;d
17187;;16/07/2021;105;1;;cc
17188;;16/07/2021;76;4;s;cc
17189;3788;16/07/2021;32;1;s;cd
17190;4818;17/07/2021;68;2;n;d
17191;4854;17/07/2021;54;1;s;cd
17192;2776;17/07/2021;2;1;n;cc
17193;1449;17/07/2021;63;6;s;cd
17194;;17/07/2021;108;6;n;cc
17195;3101;17/07/2021;46;6;;cc
17196;;17/07/2021;89;1;n;d
17197;;17/07/2021;112;1;n;cd
17198;1338;17/07/2021;37;2;n;cc
17199;1380;17/07/2021;35;1;n;d
17200;;17/07/2021;119;1;n;cd
17201;4356;17/07/2021;47;2;n;cd
17202;;18/07/2021;113;1;;cc
17203;1802;18/07/2021;51;2;n;d
17204;3971;18/07/2021;35;1;n;d
17205;;18/07/2021;95;4;n;cc
17206;1055;18/07/2021;68;3;n;d
17207;397;18/07/2021;46;5;n;cd
17208;1421;18/07/2021;17;1;n;d
17209;4278;18/07/2021;18;4;n;cd
17210;4769;18/07/2021;63;6;n;cc
17211;4080;18/07/2021;21;5;n;d
17212;2159;18/07/2021;2;2;n;d
17213;2699;18/07/2021;38;6;s;cc
17214;;18/07/2021;110;5;s;d
17215;;18/07/2021;86;5;n;cd
17216;;18/07/2021;95;4;s;cc
17217;264;18/07/2021;19;6;n;d
17218;2411;19/07/2021;60;5;s;cd
17219;563;19/07/2021;16;5;n;cd
17220;4933;19/07/2021;17;5;s;cc
17221;;19/07/2021;82;2;n;cc
17222;3652;19/07/2021;53;5;s;d
17223;2819;19/07/2021;37;1;n;d
17224;;19/07/2021;83;3;s;d
17225;2178;19/07/2021;47;6;n;cd
17226;;19/07/2021;94;2;s;d
17227;3382;19/07/2021;57;6;n;cd
17228;;19/07/2021;90;6;;d
17229;2321;19/07/2021;10;3;s;cd
17230;2889;19/07/2021;26;1;s;cd
17231;3261;19/07/2021;2;5;s;cc
17232;1024;19/07/2021;6;2;s;cc
17233;439;19/07/2021;20;3;n;cc
17234;4987;19/07/2021;42;2;n;d
17235;1972;19/07/2021;9;2;n;d
17236;4;19/07/2021;70;4;n;cc
17237;3449;19/07/2021;27;2;n;cd
17238;976;19/07/2021;42;4;n;cc
17239;170;19/07/2021;42;6;n;cc
17240;2259;20/07/2021;20;1;n;cd
17241;;20/07/2021;88;3;n;cc
17242;;20/07/2021;95;2;n;cc
17243;;20/07/2021;93;2;n;cc
17244;2386;20/07/2021;5;2;n;cd
17245;1680;20/07/2021;66;4;s;cd
17246;1283;20/07/2021;39;5;n;d
17247;;20/07/2021;110;6;s;cc
17248;2757;20/07/2021;31;4;n;cc
17249;2930;20/07/2021;2;3;s;cc
17250;;20/07/2021;92;4;s;cd
17251;4706;20/07/2021;8;5;s;d
17252;1118;20/07/2021;27;4;n;cc
17253;787;21/07/2021;26;6;s;cc
17254;;21/07/2021;79;4;s;cc
17255;;21/07/2021;117;5;n;d
17256;2291;21/07/2021;59;1;n;cc
17257;;21/07/2021;85;2;;cc
17258;;21/07/2021;82;1;n;cd
17259;4128;21/07/2021;50;1;n;cd
17260;;21/07/2021;91;1;n;cc
17261;;21/07/2021;79;6;n;cd
17262;;21/07/2021;82;2;n;d
17263;1356;21/07/2021;46;4;n;cc
17264;918;21/07/2021;65;1;n;cd
17265;;21/07/2021;104;4;s;d
17266;3131;21/07/2021;42;3;n;cc
17267;3282;21/07/2021;64;1;s;cc
17268;;21/07/2021;98;5;n;cc
17269;2878;21/07/2021;19;2;s;d
17270;;21/07/2021;82;1;n;cc
17271;4959;21/07/2021;21;4;s;d
17272;664;22/07/2021;22;2;n;d
17273;520;22/07/2021;32;1;n;cc
17274;4882;22/07/2021;18;3;n;d
17275;269;22/07/2021;67;4;n;cd
17276;300;22/07/2021;30;5;n;cc
17277;3366;22/07/2021;56;1;s;d
17278;;22/07/2021;119;1;;cc
17279;1497;22/07/2021;11;1;s;cc
17280;;22/07/2021;97;4;s;cd
17281;907;22/07/2021;68;3;s;cc
17282;;22/07/2021;117;2;s;cc
17283;1550;22/07/2021;15;2;n;d
17284;2134;22/07/2021;47;1;s;cc
17285;1269;22/07/2021;36;6;n;cc
17286;;22/07/2021;108;1;s;d
17287;;22/07/2021;85;2;n;d
17288;4626;22/07/2021;18;3;s;d
17289;3135;22/07/2021;29;5;n;cc
17290;92;22/07/2021;52;6;;cc
17291;91;22/07/2021;15;1;;cd
17292;;23/07/2021;82;3;;d
17293;2449;23/07/2021;30;1;s;d
17294;;23/07/2021;118;2;n;cc
17295;3691;23/07/2021;54;5;s;cc
17296;;23/07/2021;112;4;n;cd
17297;544;23/07/2021;6;3;s;cd
17298;;23/07/2021;104;3;n;d
17299;;23/07/2021;93;5;;d
17300;244;23/07/2021;4;5;n;cd
17301;1438;23/07/2021;12;4;n;cc
17302;;23/07/2021;80;4;n;cc
17303;;23/07/2021;85;3;n;cc
17304;4074;23/07/2021;12;6;n;cd
17305;1057;23/07/2021;64;3;n;d
17306;3795;23/07/2021;16;5;;d
17307;158;23/07/2021;57;2;n;cc
17308;2763;23/07/2021;1;5;n;cd
17309;4254;23/07/2021;12;2;n;cc
17310;3664;23/07/2021;60;3;n;cc
17311;4361;23/07/2021;13;1;n;cd
17312;;24/07/2021;78;1;n;cc
17313;;24/07/2021;78;6;n;d
17314;1299;24/07/2021;60;4;n;cd
17315;;24/07/2021;98;6;n;cd
17316;429;24/07/2021;9;6;n;cd
17317;;24/07/2021;98;2;s;cc
17318;917;24/07/2021;27;4;s;d
17319;;24/07/2021;111;6;n;cc
17320;1282;24/07/2021;37;3;s;cd
